location_name,asset_type,timestamp,temperature_2m,cloudcover,shortwave_radiation,windspeed_10m,winddirection_10m,precipitation
Chitradurga,solar,2025-04-28T12:00,32.0,99,804.0,5.5,44,0.0
Chitradurga,solar,2025-04-28T13:00,32.9,58,920.0,5.1,45,0.0
Chitradurga,solar,2025-04-28T14:00,33.7,83,807.0,5.8,34,0.0
Chitradurga,solar,2025-04-28T15:00,34.0,23,636.0,6.9,30,0.0
Chitradurga,solar,2025-04-28T16:00,33.8,73,480.0,10.0,33,0.0
Chitradurga,solar,2025-04-28T17:00,32.8,93,258.0,4.5,355,0.0
Chitradurga,solar,2025-04-28T18:00,29.7,98,77.0,7.2,1,0.0
Chitradurga,solar,2025-04-28T19:00,28.4,98,1.0,6.4,16,0.0
Chitradurga,solar,2025-04-28T20:00,27.5,90,0.0,2.5,188,0.0
Chitradurga,solar,2025-04-28T21:00,26.3,77,0.0,10.7,215,0.0
Chitradurga,solar,2025-04-28T22:00,25.6,38,0.0,8.1,217,0.0
Chitradurga,solar,2025-04-28T23:00,25.0,5,0.0,10.5,243,0.0
Chitradurga,solar,2025-04-29T00:00,23.6,3,0.0,11.8,263,0.0
Chitradurga,solar,2025-04-29T01:00,23.2,4,0.0,12.2,254,0.0
Chitradurga,solar,2025-04-29T02:00,22.6,55,0.0,12.3,256,0.0
Chitradurga,solar,2025-04-29T03:00,22.2,100,0.0,10.9,277,0.0
Chitradurga,solar,2025-04-29T04:00,22.6,100,0.0,13.5,283,0.0
Chitradurga,solar,2025-04-29T05:00,22.8,100,0.0,10.7,257,0.0
Chitradurga,solar,2025-04-29T06:00,23.1,38,6.0,11.7,267,0.0
Chitradurga,solar,2025-04-29T07:00,24.4,25,123.0,13.8,281,0.0
Chitradurga,solar,2025-04-29T08:00,26.2,21,354.0,10.5,286,0.0
Chitradurga,solar,2025-04-29T09:00,28.2,8,587.0,7.8,299,0.0
Chitradurga,solar,2025-04-29T10:00,30.1,1,786.0,6.5,302,0.0
Chitradurga,solar,2025-04-29T11:00,31.5,0,922.0,5.6,297,0.0
Chitradurga,solar,2025-04-29T12:00,32.4,18,971.0,4.9,6,0.0
Chitradurga,solar,2025-04-29T13:00,32.5,28,805.0,5.5,36,0.0
Chitradurga,solar,2025-04-29T14:00,32.8,21,805.0,5.9,43,0.0
Chitradurga,solar,2025-04-29T15:00,32.8,15,692.0,3.3,338,0.0
Chitradurga,solar,2025-04-29T16:00,33.1,22,508.0,2.7,298,0.0
Chitradurga,solar,2025-04-29T17:00,32.5,30,268.0,2.8,230,0.0
Chitradurga,solar,2025-04-29T18:00,29.5,26,79.0,6.3,219,0.0
Chitradurga,solar,2025-04-29T19:00,27.9,21,1.0,6.9,233,0.0
Chitradurga,solar,2025-04-29T20:00,26.9,37,0.0,8.6,262,0.0
Chitradurga,solar,2025-04-29T21:00,26.1,41,0.0,10.3,229,0.0
Chitradurga,solar,2025-04-29T22:00,26.0,35,0.0,13.1,240,0.0
Chitradurga,solar,2025-04-29T23:00,24.8,12,0.0,13.5,249,0.0
Chitradurga,solar,2025-04-30T00:00,24.0,8,0.0,11.2,249,0.0
Chitradurga,solar,2025-04-30T01:00,23.5,7,0.0,13.1,252,0.0
Chitradurga,solar,2025-04-30T02:00,23.0,7,0.0,14.4,248,0.0
Chitradurga,solar,2025-04-30T03:00,22.6,100,0.0,12.4,272,0.0
Chitradurga,solar,2025-04-30T04:00,23.4,100,0.0,14.2,271,0.0
Chitradurga,solar,2025-04-30T05:00,22.8,100,0.0,13.7,279,0.0
Chitradurga,solar,2025-04-30T06:00,23.5,64,6.0,14.7,276,0.0
Chitradurga,solar,2025-04-30T07:00,24.1,12,112.0,15.3,279,0.0
Chitradurga,solar,2025-04-30T08:00,26.0,12,356.0,14.8,280,0.0
Chitradurga,solar,2025-04-30T09:00,28.1,31,587.0,13.4,275,0.0
Chitradurga,solar,2025-04-30T10:00,30.2,7,776.0,11.8,281,0.0
Chitradurga,solar,2025-04-30T11:00,31.9,8,901.0,9.8,293,0.0
Chitradurga,solar,2025-04-30T12:00,33.0,18,962.0,8.7,294,0.0
Chitradurga,solar,2025-04-30T13:00,33.3,13,891.0,8.5,305,0.0
Chitradurga,solar,2025-04-30T14:00,33.3,11,805.0,8.0,314,0.0
Chitradurga,solar,2025-04-30T15:00,33.4,11,690.0,7.6,315,0.0
Chitradurga,solar,2025-04-30T16:00,33.2,29,487.0,7.9,311,0.0
Chitradurga,solar,2025-04-30T17:00,31.9,47,267.0,9.8,284,0.0
Chitradurga,solar,2025-04-30T18:00,29.4,36,83.0,9.7,252,0.0
Chitradurga,solar,2025-04-30T19:00,27.8,31,1.0,8.1,241,0.0
Chitradurga,solar,2025-04-30T20:00,26.6,26,0.0,8.3,214,0.0
Chitradurga,solar,2025-04-30T21:00,26.3,18,0.0,15.9,235,0.0
Chitradurga,solar,2025-04-30T22:00,25.0,7,0.0,12.9,249,0.0
Chitradurga,solar,2025-04-30T23:00,24.2,4,0.0,13.6,255,0.0
Chitradurga,solar,2025-05-01T00:00,23.5,4,0.0,12.7,252,0.0
Chitradurga,solar,2025-05-01T01:00,23.0,11,0.0,13.8,257,0.0
Chitradurga,solar,2025-05-01T02:00,22.6,88,0.0,12.6,270,0.0
Chitradurga,solar,2025-05-01T03:00,23.1,100,0.0,14.8,279,0.0
Chitradurga,solar,2025-05-01T04:00,23.2,97,0.0,15.6,277,0.0
Chitradurga,solar,2025-05-01T05:00,23.0,49,0.0,16.6,260,0.0
Chitradurga,solar,2025-05-01T06:00,22.5,52,7.0,13.6,253,0.0
Chitradurga,solar,2025-05-01T07:00,24.0,95,137.0,12.4,257,0.0
Chitradurga,solar,2025-05-01T08:00,26.4,80,362.0,11.7,252,0.0
Chitradurga,solar,2025-05-01T09:00,29.2,97,589.0,11.2,252,0.0
Chitradurga,solar,2025-05-01T10:00,31.2,99,777.0,10.8,255,0.0
Chitradurga,solar,2025-05-01T11:00,32.5,24,910.0,10.0,263,0.0
Chitradurga,solar,2025-05-01T12:00,33.5,8,968.0,10.9,264,0.0
Chitradurga,solar,2025-05-01T13:00,33.5,97,904.0,10.8,271,0.0
Chitradurga,solar,2025-05-01T14:00,31.1,99,752.0,14.9,285,0.0
Chitradurga,solar,2025-05-01T15:00,31.3,100,453.0,7.1,308,0.0
Chitradurga,solar,2025-05-01T16:00,30.1,99,403.0,13.0,256,0.2
Chitradurga,solar,2025-05-01T17:00,30.5,98,259.0,10.1,259,0.0
Chitradurga,solar,2025-05-01T18:00,29.2,100,71.0,8.3,200,0.0
Chitradurga,solar,2025-05-01T19:00,27.7,93,1.0,11.7,229,0.0
Chitradurga,solar,2025-05-01T20:00,26.5,83,0.0,16.9,240,0.0
Chitradurga,solar,2025-05-01T21:00,25.6,9,0.0,15.4,229,0.0
Chitradurga,solar,2025-05-01T22:00,24.9,12,0.0,12.5,234,0.0
Chitradurga,solar,2025-05-01T23:00,24.1,2,0.0,10.4,249,0.0
Chitradurga,solar,2025-05-02T00:00,23.6,3,0.0,11.7,256,0.0
Chitradurga,solar,2025-05-02T01:00,23.1,0,0.0,15.7,264,0.0
Chitradurga,solar,2025-05-02T02:00,22.8,0,0.0,14.4,269,0.0
Chitradurga,solar,2025-05-02T03:00,22.3,0,0.0,15.4,275,0.0
Chitradurga,solar,2025-05-02T04:00,21.9,1,0.0,14.5,275,0.0
Chitradurga,solar,2025-05-02T05:00,21.4,29,0.0,13.9,270,0.0
Chitradurga,solar,2025-05-02T06:00,22.0,0,8.0,13.8,256,0.0
Chitradurga,solar,2025-05-02T07:00,23.8,0,141.0,15.1,245,0.0
Chitradurga,solar,2025-05-02T08:00,26.2,0,365.0,15.4,244,0.0
Chitradurga,solar,2025-05-02T09:00,28.6,0,592.0,13.6,255,0.0
Chitradurga,solar,2025-05-02T10:00,30.8,0,782.0,12.1,273,0.0
Chitradurga,solar,2025-05-02T11:00,32.3,6,911.0,11.4,276,0.0
Chitradurga,solar,2025-05-02T12:00,33.0,30,956.0,8.6,280,0.0
Chitradurga,solar,2025-05-02T13:00,33.5,44,923.0,6.6,303,0.0
Chitradurga,solar,2025-05-02T14:00,33.4,34,792.0,6.1,315,0.0
Chitradurga,solar,2025-05-02T15:00,33.3,17,648.0,5.1,333,0.0
Chitradurga,solar,2025-05-02T16:00,33.2,24,460.0,6.7,326,0.0
Chitradurga,solar,2025-05-02T17:00,31.5,16,267.0,8.4,261,0.0
Chitradurga,solar,2025-05-02T18:00,29.5,22,84.0,4.7,277,0.0
Chitradurga,solar,2025-05-02T19:00,28.0,39,1.0,11.4,247,0.0
Chitradurga,solar,2025-05-02T20:00,27.8,17,0.0,10.2,240,0.0
Chitradurga,solar,2025-05-02T21:00,26.1,31,0.0,14.6,232,0.0
Chitradurga,solar,2025-05-02T22:00,25.1,27,0.0,12.6,237,0.0
Chitradurga,solar,2025-05-02T23:00,24.5,10,0.0,9.2,187,0.0
Chitradurga,solar,2025-05-03T00:00,23.7,25,0.0,12.2,306,0.0
Chitradurga,solar,2025-05-03T01:00,23.6,27,0.0,15.3,266,0.0
Chitradurga,solar,2025-05-03T02:00,22.9,5,0.0,16.1,266,0.0
Chitradurga,solar,2025-05-03T03:00,22.7,36,0.0,18.4,262,0.0
Chitradurga,solar,2025-05-03T04:00,22.5,100,0.0,15.7,261,0.0
Chitradurga,solar,2025-05-03T05:00,22.4,42,0.0,14.6,256,0.0
Chitradurga,solar,2025-05-03T06:00,22.2,99,8.0,13.9,247,0.0
Chitradurga,solar,2025-05-03T07:00,23.7,71,112.0,13.1,258,0.0
Chitradurga,solar,2025-05-03T08:00,25.9,58,327.0,16.5,263,0.0
Chitradurga,solar,2025-05-03T09:00,28.1,16,571.0,15.7,272,0.0
Chitradurga,solar,2025-05-03T10:00,30.0,0,779.0,15.8,278,0.0
Chitradurga,solar,2025-05-03T11:00,31.5,0,912.0,15.1,282,0.0
Chitradurga,solar,2025-05-03T12:00,32.5,7,977.0,14.3,284,0.0
Chitradurga,solar,2025-05-03T13:00,32.9,23,948.0,12.9,285,0.0
Chitradurga,solar,2025-05-03T14:00,32.8,10,848.0,9.0,282,0.5
Chitradurga,solar,2025-05-03T15:00,30.9,87,710.0,12.2,308,0.8
Chitradurga,solar,2025-05-03T16:00,30.9,48,345.0,13.6,262,0.0
Chitradurga,solar,2025-05-03T17:00,28.5,49,226.0,19.7,243,0.0
Chitradurga,solar,2025-05-03T18:00,28.7,31,75.0,4.1,285,0.0
Chitradurga,solar,2025-05-03T19:00,27.0,20,1.0,17.2,249,0.0
Chitradurga,solar,2025-05-03T20:00,26.2,22,0.0,14.9,249,0.0
Chitradurga,solar,2025-05-03T21:00,25.6,4,0.0,15.6,253,0.0
Chitradurga,solar,2025-05-03T22:00,24.8,19,0.0,15.3,246,0.0
Chitradurga,solar,2025-05-03T23:00,24.1,45,0.0,16.7,256,0.0
Chitradurga,solar,2025-05-04T00:00,23.5,51,0.0,17.5,265,0.0
Chitradurga,solar,2025-05-04T01:00,23.1,55,0.0,17.6,264,0.0
Chitradurga,solar,2025-05-04T02:00,22.7,58,0.0,17.5,265,0.0
Chitradurga,solar,2025-05-04T03:00,22.5,100,0.0,17.8,271,0.0
Chitradurga,solar,2025-05-04T04:00,22.7,100,0.0,18.2,268,0.0
Chitradurga,solar,2025-05-04T05:00,22.5,100,0.0,16.8,264,0.0
Chitradurga,solar,2025-05-04T06:00,22.8,49,8.0,15.8,262,0.0
Chitradurga,solar,2025-05-04T07:00,24.2,67,117.0,15.4,281,0.0
Chitradurga,solar,2025-05-04T08:00,25.9,45,276.0,18.4,273,0.0
Chitradurga,solar,2025-05-04T09:00,27.5,57,469.0,17.6,283,0.0
Chitradurga,solar,2025-05-04T10:00,29.0,80,605.0,16.3,289,0.0
Chitradurga,solar,2025-05-04T11:00,31.0,49,888.0,15.8,291,0.0
Chitradurga,solar,2025-05-04T12:00,32.0,37,963.0,13.8,299,0.0
Chitradurga,solar,2025-05-04T13:00,32.6,10,950.0,12.4,303,0.0
Chitradurga,solar,2025-05-04T14:00,33.2,12,865.0,11.4,299,0.0
Chitradurga,solar,2025-05-04T15:00,33.2,14,713.0,11.5,293,0.0
Chitradurga,solar,2025-05-04T16:00,32.7,28,522.0,11.9,290,0.0
Chitradurga,solar,2025-05-04T17:00,31.5,35,285.0,10.3,266,0.0
Chitradurga,solar,2025-05-04T18:00,28.8,11,89.0,9.3,227,0.0
Chitradurga,solar,2025-05-04T19:00,27.0,3,1.0,11.2,232,0.0
Chitradurga,solar,2025-05-04T20:00,25.9,1,0.0,9.2,228,0.0
Chitradurga,solar,2025-05-04T21:00,25.4,39,0.0,8.8,227,0.0
Chitradurga,solar,2025-05-04T22:00,24.3,0,0.0,7.7,237,0.0
Chitradurga,solar,2025-05-04T23:00,24.1,0,0.0,10.6,247,0.0
Chitradurga,solar,2025-05-05T00:00,23.5,0,0.0,12.5,252,0.0
Chitradurga,solar,2025-05-05T01:00,22.6,0,0.0,11.6,246,0.0
Chitradurga,solar,2025-05-05T02:00,22.0,0,0.0,11.6,242,0.0
Chitradurga,solar,2025-05-05T03:00,21.8,24,0.0,14.3,256,0.0
Chitradurga,solar,2025-05-05T04:00,21.4,70,0.0,6.1,225,0.0
Chitradurga,solar,2025-05-05T05:00,20.8,69,0.0,1.2,153,0.0
Chitradurga,solar,2025-05-05T06:00,21.4,0,9.0,2.9,300,0.0
Chitradurga,solar,2025-05-05T07:00,23.8,3,146.0,5.0,224,0.0
Chitradurga,solar,2025-05-05T08:00,26.1,0,375.0,6.5,240,0.0
Chitradurga,solar,2025-05-05T09:00,28.5,0,602.0,6.7,262,0.0
Chitradurga,solar,2025-05-05T10:00,30.4,0,795.0,5.7,288,0.0
Chitradurga,solar,2025-05-05T11:00,32.0,19,930.0,6.2,300,0.0
Chitradurga,solar,2025-05-05T12:00,33.1,20,931.0,7.5,305,0.0
Chitradurga,solar,2025-05-05T13:00,33.8,12,920.0,8.3,311,0.0
Chitradurga,solar,2025-05-05T14:00,34.2,61,840.0,9.2,303,0.0
Chitradurga,solar,2025-05-05T15:00,34.0,41,702.0,10.8,291,0.0
Chitradurga,solar,2025-05-05T16:00,33.3,7,525.0,13.2,280,0.0
Chitradurga,solar,2025-05-05T17:00,31.6,7,301.0,13.3,267,0.0
Chitradurga,solar,2025-05-05T18:00,28.8,10,90.0,11.1,250,0.0
Chitradurga,solar,2025-05-05T19:00,27.0,14,1.0,12.0,230,0.0
Chitradurga,solar,2025-05-05T20:00,25.9,1,0.0,10.0,244,0.0
Chitradurga,solar,2025-05-05T21:00,25.9,0,0.0,18.4,246,0.0
Chitradurga,solar,2025-05-05T22:00,23.8,0,0.0,18.6,255,0.0
Chitradurga,solar,2025-05-05T23:00,22.9,65,0.0,19.8,268,0.0
Chitradurga,solar,2025-05-06T00:00,22.6,100,0.0,20.0,265,0.0
Chitradurga,solar,2025-05-06T01:00,22.2,100,0.0,19.1,266,0.0
Chitradurga,solar,2025-05-06T02:00,22.5,89,0.0,19.8,277,0.0
Chitradurga,solar,2025-05-06T03:00,22.2,100,0.0,18.6,273,0.0
Chitradurga,solar,2025-05-06T04:00,22.1,96,0.0,15.8,278,0.0
Chitradurga,solar,2025-05-06T05:00,21.6,100,0.0,4.5,254,0.0
Chitradurga,solar,2025-05-06T06:00,22.5,83,8.0,8.6,285,0.0
Chitradurga,solar,2025-05-06T07:00,23.8,99,109.0,13.8,286,0.0
Chitradurga,solar,2025-05-06T08:00,24.8,84,189.0,13.7,279,0.0
Chitradurga,solar,2025-05-06T09:00,27.0,18,511.0,13.2,284,0.0
Chitradurga,solar,2025-05-06T10:00,29.0,22,757.0,13.6,287,0.0
Chitradurga,solar,2025-05-06T11:00,30.3,7,884.0,12.6,294,0.0
Chitradurga,solar,2025-05-06T12:00,31.5,11,958.0,11.7,306,0.0
Chitradurga,solar,2025-05-06T13:00,32.2,29,891.0,8.9,324,0.0
Chitradurga,solar,2025-05-06T14:00,32.2,22,751.0,4.8,290,0.1
Chitradurga,solar,2025-05-06T15:00,32.4,13,691.0,6.1,258,0.0
Chitradurga,solar,2025-05-06T16:00,32.1,11,494.0,7.6,255,0.0
Chitradurga,solar,2025-05-06T17:00,30.7,22,276.0,11.2,246,0.2
Chitradurga,solar,2025-05-06T18:00,28.5,13,81.0,12.7,238,0.0
Chitradurga,solar,2025-05-06T19:00,26.9,11,1.0,10.6,228,0.0
Chitradurga,solar,2025-05-06T20:00,26.0,5,0.0,11.2,213,0.0
Chitradurga,solar,2025-05-06T21:00,25.2,3,0.0,9.7,209,0.0
Chitradurga,solar,2025-05-06T22:00,24.6,3,0.0,14.1,255,0.0
Chitradurga,solar,2025-05-06T23:00,23.5,2,0.0,16.6,260,0.0
Chitradurga,solar,2025-05-07T00:00,22.5,1,0.0,18.0,259,0.0
Chitradurga,solar,2025-05-07T01:00,21.9,55,0.0,17.1,262,0.0
Chitradurga,solar,2025-05-07T02:00,21.8,100,0.0,16.7,269,0.0
Chitradurga,solar,2025-05-07T03:00,22.0,100,0.0,17.7,275,0.0
Chitradurga,solar,2025-05-07T04:00,22.2,100,0.0,18.8,276,0.0
Chitradurga,solar,2025-05-07T05:00,22.2,100,0.0,8.4,301,0.0
Chitradurga,solar,2025-05-07T06:00,23.0,86,7.0,9.8,316,0.0
Chitradurga,solar,2025-05-07T07:00,23.6,73,96.0,11.3,301,0.0
Chitradurga,solar,2025-05-07T08:00,25.3,78,350.0,8.2,306,0.0
Chitradurga,solar,2025-05-07T09:00,26.7,5,486.0,6.4,313,0.0
Chitradurga,solar,2025-05-07T10:00,28.9,13,775.0,8.3,346,0.0
Chitradurga,solar,2025-05-07T11:00,30.2,17,858.0,7.3,337,0.0
Chitradurga,solar,2025-05-07T12:00,31.3,12,939.0,5.0,311,0.0
Chitradurga,solar,2025-05-07T13:00,32.0,10,930.0,5.4,278,0.0
Chitradurga,solar,2025-05-07T14:00,32.2,18,845.0,7.2,257,0.0
Chitradurga,solar,2025-05-07T15:00,32.1,14,673.0,8.1,257,0.0
Chitradurga,solar,2025-05-07T16:00,31.8,38,501.0,9.8,264,0.0
Chitradurga,solar,2025-05-07T17:00,30.3,10,289.0,14.4,269,0.0
Chitradurga,solar,2025-05-07T18:00,28.2,11,87.0,12.1,265,0.0
Chitradurga,solar,2025-05-07T19:00,26.0,10,1.0,8.2,229,0.0
Chitradurga,solar,2025-05-07T20:00,25.8,13,0.0,20.5,250,0.0
Chitradurga,solar,2025-05-07T21:00,24.3,7,0.0,18.5,255,0.0
Chitradurga,solar,2025-05-07T22:00,23.7,1,0.0,17.2,263,0.0
Chitradurga,solar,2025-05-07T23:00,23.1,1,0.0,16.2,268,0.0
Chitradurga,solar,2025-05-08T00:00,22.5,8,0.0,15.1,261,0.0
Chitradurga,solar,2025-05-08T01:00,21.8,50,0.0,14.0,262,0.0
Chitradurga,solar,2025-05-08T02:00,21.5,50,0.0,15.0,264,0.0
Chitradurga,solar,2025-05-08T03:00,21.2,12,0.0,14.8,264,0.0
Chitradurga,solar,2025-05-08T04:00,21.0,68,0.0,14.5,265,0.0
Chitradurga,solar,2025-05-08T05:00,21.0,100,0.0,15.2,263,0.0
Chitradurga,solar,2025-05-08T06:00,21.5,29,10.0,11.7,266,0.0
Chitradurga,solar,2025-05-08T07:00,23.2,38,139.0,12.0,287,0.0
Chitradurga,solar,2025-05-08T08:00,25.0,25,330.0,13.2,298,0.0
Chitradurga,solar,2025-05-08T09:00,26.6,17,561.0,12.6,294,0.0
Chitradurga,solar,2025-05-08T10:00,27.9,13,745.0,11.4,294,0.0
Chitradurga,solar,2025-05-08T11:00,29.2,11,874.0,11.3,290,0.0
Chitradurga,solar,2025-05-08T12:00,30.0,28,913.0,10.1,275,0.0
Chitradurga,solar,2025-05-08T13:00,30.1,29,827.0,10.0,264,0.0
Chitradurga,solar,2025-05-08T14:00,30.3,26,802.0,9.0,258,0.0
Chitradurga,solar,2025-05-08T15:00,30.0,38,664.0,8.9,264,0.0
Chitradurga,solar,2025-05-08T16:00,29.7,42,467.0,11.0,268,0.2
Chitradurga,solar,2025-05-08T17:00,29.0,24,257.0,12.0,262,0.0
Chitradurga,solar,2025-05-08T18:00,27.5,26,78.0,9.6,283,0.1
Chitradurga,solar,2025-05-08T19:00,26.0,7,1.0,10.9,282,0.0
Chitradurga,solar,2025-05-08T20:00,25.0,1,0.0,11.9,260,0.0
Chitradurga,solar,2025-05-08T21:00,24.2,0,0.0,12.4,254,0.0
Chitradurga,solar,2025-05-08T22:00,23.8,0,0.0,12.4,254,0.0
Chitradurga,solar,2025-05-08T23:00,23.0,0,0.0,13.1,254,0.0
Chitradurga,solar,2025-05-09T00:00,22.3,0,0.0,13.8,259,0.0
Chitradurga,solar,2025-05-09T01:00,21.8,0,0.0,13.9,259,0.0
Chitradurga,solar,2025-05-09T02:00,21.1,0,0.0,13.4,250,0.0
Chitradurga,solar,2025-05-09T03:00,20.8,0,0.0,14.1,251,0.0
Chitradurga,solar,2025-05-09T04:00,20.5,0,0.0,14.6,250,0.0
Chitradurga,solar,2025-05-09T05:00,20.3,0,0.0,14.0,244,0.0
Chitradurga,solar,2025-05-09T06:00,20.9,5,11.0,16.8,251,0.0
Chitradurga,solar,2025-05-09T07:00,22.6,41,147.0,10.5,257,0.0
Chitradurga,solar,2025-05-09T08:00,24.5,78,361.0,5.6,299,0.0
Chitradurga,solar,2025-05-09T09:00,26.5,14,599.0,6.6,303,0.0
Chitradurga,solar,2025-05-09T10:00,28.1,28,791.0,6.9,290,0.0
Chitradurga,solar,2025-05-09T11:00,29.1,19,821.0,5.8,270,0.0
Chitradurga,solar,2025-05-09T12:00,30.0,10,915.0,7.5,249,0.0
Chitradurga,solar,2025-05-09T13:00,30.5,9,891.0,9.4,246,0.0
Chitradurga,solar,2025-05-09T14:00,30.8,23,839.0,10.0,242,0.0
Chitradurga,solar,2025-05-09T15:00,30.9,14,674.0,9.6,247,0.0
Chitradurga,solar,2025-05-09T16:00,30.4,32,477.0,10.7,256,0.0
Chitradurga,solar,2025-05-09T17:00,29.1,18,254.0,12.4,268,0.0
Chitradurga,solar,2025-05-09T18:00,27.8,14,84.0,8.0,278,0.0
Chitradurga,solar,2025-05-09T19:00,26.4,12,1.0,11.2,258,0.0
Chitradurga,solar,2025-05-09T20:00,25.6,6,0.0,13.0,259,0.0
Chitradurga,solar,2025-05-09T21:00,24.5,10,0.0,17.8,256,0.0
Chitradurga,solar,2025-05-09T22:00,23.5,4,0.0,17.3,257,0.0
Chitradurga,solar,2025-05-09T23:00,22.8,3,0.0,15.7,252,0.0
Chitradurga,solar,2025-05-10T00:00,22.2,2,0.0,15.6,247,0.0
Chitradurga,solar,2025-05-10T01:00,21.9,1,0.0,14.9,245,0.0
Chitradurga,solar,2025-05-10T02:00,21.5,1,0.0,14.8,244,0.0
Chitradurga,solar,2025-05-10T03:00,21.2,2,0.0,14.2,244,0.0
Chitradurga,solar,2025-05-10T04:00,21.0,36,0.0,13.0,251,0.0
Chitradurga,solar,2025-05-10T05:00,20.8,7,0.0,12.4,254,0.0
Chitradurga,solar,2025-05-10T06:00,21.4,15,11.0,12.8,260,0.0
Chitradurga,solar,2025-05-10T07:00,23.0,25,144.0,11.0,270,0.0
Chitradurga,solar,2025-05-10T08:00,24.9,29,354.0,11.2,276,0.0
Chitradurga,solar,2025-05-10T09:00,26.5,5,552.0,11.9,280,0.0
Chitradurga,solar,2025-05-10T10:00,28.3,1,774.0,11.9,280,0.0
Chitradurga,solar,2025-05-10T11:00,29.4,27,887.0,9.3,246,0.0
Chitradurga,solar,2025-05-10T12:00,29.8,43,812.0,10.0,232,0.4
Chitradurga,solar,2025-05-10T13:00,29.9,82,822.0,9.8,242,0.4
Chitradurga,solar,2025-05-10T14:00,30.5,98,777.0,8.5,249,0.0
Chitradurga,solar,2025-05-10T15:00,30.7,93,606.0,8.9,252,0.0
Chitradurga,solar,2025-05-10T16:00,30.0,15,319.0,10.1,270,0.0
Chitradurga,solar,2025-05-10T17:00,29.5,17,259.0,12.3,267,0.0
Chitradurga,solar,2025-05-10T18:00,28.1,26,84.0,6.5,278,0.0
Chitradurga,solar,2025-05-10T19:00,26.7,16,1.0,15.3,262,0.0
Chitradurga,solar,2025-05-10T20:00,25.3,8,0.0,16.9,258,0.0
Chitradurga,solar,2025-05-10T21:00,24.3,10,0.0,16.4,257,0.0
Chitradurga,solar,2025-05-10T22:00,23.5,10,0.0,15.1,255,0.0
Chitradurga,solar,2025-05-10T23:00,22.9,2,0.0,15.1,255,0.0
Chitradurga,solar,2025-05-11T00:00,22.2,0,0.0,14.5,255,0.0
Chitradurga,solar,2025-05-11T01:00,21.8,3,0.0,14.2,249,0.0
Chitradurga,solar,2025-05-11T02:00,21.4,9,0.0,14.7,248,0.0
Chitradurga,solar,2025-05-11T03:00,21.2,10,0.0,14.4,248,0.0
Chitradurga,solar,2025-05-11T04:00,21.0,27,0.0,13.7,247,0.0
Chitradurga,solar,2025-05-11T05:00,20.8,55,0.0,12.7,247,0.0
Chitradurga,solar,2025-05-11T06:00,21.8,64,10.0,13.5,251,0.0
Chitradurga,solar,2025-05-11T07:00,23.4,48,135.0,14.5,256,0.0
Chitradurga,solar,2025-05-11T08:00,25.4,9,352.0,15.0,260,0.0
Chitradurga,solar,2025-05-11T09:00,27.4,0,579.0,12.9,261,0.0
Chitradurga,solar,2025-05-11T10:00,29.0,0,772.0,11.3,262,0.0
Chitradurga,solar,2025-05-11T11:00,30.2,5,903.0,9.3,260,0.0
Chitradurga,solar,2025-05-11T12:00,30.9,25,918.0,7.3,250,0.0
Chitradurga,solar,2025-05-11T13:00,31.5,100,891.0,7.4,263,0.0
Chitradurga,solar,2025-05-11T14:00,31.6,100,715.0,8.2,260,0.0
Chitradurga,solar,2025-05-11T15:00,28.9,95,414.0,8.6,262,1.7
Chitradurga,solar,2025-05-11T16:00,27.9,84,205.0,3.0,123,0.8
Chitradurga,solar,2025-05-11T17:00,29.1,24,229.0,5.4,290,0.1
Chitradurga,solar,2025-05-11T18:00,25.4,38,72.0,3.8,287,0.3
Chitradurga,solar,2025-05-11T19:00,25.1,26,1.0,8.3,259,0.0
Chitradurga,solar,2025-05-11T20:00,25.5,67,0.0,14.9,252,0.0
Chitradurga,solar,2025-05-11T21:00,24.7,31,0.0,13.7,256,0.0
Chitradurga,solar,2025-05-11T22:00,24.0,33,0.0,17.0,260,0.0
Chitradurga,solar,2025-05-11T23:00,23.2,15,0.0,16.0,256,0.0
Chitradurga,solar,2025-05-12T00:00,22.7,17,0.0,16.5,260,0.0
Chitradurga,solar,2025-05-12T01:00,22.3,15,0.0,15.4,259,0.0
Chitradurga,solar,2025-05-12T02:00,22.0,47,0.0,14.0,263,0.0
Chitradurga,solar,2025-05-12T03:00,21.6,18,0.0,13.9,266,0.0
Chitradurga,solar,2025-05-12T04:00,21.5,91,0.0,13.6,264,0.0
Chitradurga,solar,2025-05-12T05:00,21.6,100,0.0,13.4,265,0.0
Chitradurga,solar,2025-05-12T06:00,22.2,52,10.0,16.5,260,0.0
Chitradurga,solar,2025-05-12T07:00,23.9,37,127.0,18.5,259,0.0
Chitradurga,solar,2025-05-12T08:00,25.6,33,335.0,15.4,277,0.0
Chitradurga,solar,2025-05-12T09:00,27.5,23,543.0,13.3,286,0.0
Chitradurga,solar,2025-05-12T10:00,29.0,16,746.0,10.2,288,0.0
Chitradurga,solar,2025-05-12T11:00,30.4,20,862.0,9.5,284,0.0
Chitradurga,solar,2025-05-12T12:00,31.1,55,931.0,8.4,281,0.0
Chitradurga,solar,2025-05-12T13:00,31.5,100,927.0,7.1,279,0.1
Chitradurga,solar,2025-05-12T14:00,29.6,93,426.0,9.5,238,0.1
Chitradurga,solar,2025-05-12T15:00,29.5,54,362.0,14.0,212,0.0
